0.26138262504064136,0.20719057450405254,5.448,0.2922249129227348,0.7496677275345673,5.316,0.4791080554557664,0.890985158986972,5.26,0.604042709246773,0.7450445405423313,5.298,0.39189934856309094,0.47262156392261157,5.306,0.23121577505485713,0.9377225080499223,5.385,0.11577242423477652,0.326305612479981,5.275,0.9206241540571384,0.8817434032068587,5.515,0.38491158510160417,0.5641367121673867,5.245,0.14674896970021034,0.19154232808662153,5.327
0.30256102067303403,0.32617861802762327,5.314,0.3337237366149292,0.6665994857349472,5.494,0.40366635735314105,0.6292131227571071,5.248,0.4490635223101318,0.6170985526713952,5.268,0.38638016692293514,0.5449034505051367,5.323,0.29780672334073904,0.7758610206978115,5.233,0.37437050227995755,0.5548218383627206,5.307,0.40200106420707915,0.5742685127351062,5.317,0.38491158510160417,0.5641367121673867,5.235,0.1881074242860469,0.25624571525328715,5.356
0.3828178087702965,0.5580865893927567,5.222,0.37466181303208257,0.5846536923829526,5.267,0.33625879589103475,0.3953184058431026,5.358,0.3024084162071111,0.49602466657378,5.314,0.3839672305831392,0.5765044381542871,5.329,0.42614878261515143,0.46390215633676124,5.341,0.5372016885415034,0.6987114156626599,5.387,-0.04252337647233956,0.31072431968840364,5.515,0.38491158510160417,0.5641367121673867,5.36,0.22340739803166104,0.3114708896730727,5.209
0.45220979416000956,0.7585999034967914,5.285,0.41886243147046676,0.4961772650180234,5.408,0.37142830539235255,0.5173516360978333,5.199,0.21878257609075638,0.42698577859975695,5.192,0.3864285654045066,0.5442696004556538,5.179,0.5206125696994957,0.2342906329696021,5.632,0.356802395883402,0.5392973712050572,5.369,0.347575972661367,0.542001632626141,5.355,0.38491158510160417,0.5641367121673867,5.216,0.41056749653503644,0.6042741976516615,5.329
0.4665718408288248,0.8001001078605633,5.306,0.43554344915275645,0.4627868532662607,5.356,0.40219653532360944,0.6241130479278981,5.482,0.23419346394921473,0.43970852744102407,5.366,0.38769416707011356,0.5276946656163157,5.427,0.4101234678015545,0.5028546169606708,5.543,0.19045522257352,0.39230080990658245,5.15,0.6930595602191174,0.746827700580075,5.279,0.38491158510160417,0.5641367121673867,5.263,0.5296061382811676,0.7905046407817005,5.378
0.43731646805735896,0.7155645276085942,5.29,0.38361135718110717,0.5667393798501041,5.393,0.419072508706844,0.6826702918261048,5.425,0.33545938356734645,0.523310515419562,5.283,0.3866375278802106,0.5415329262612506,5.282,0.3272690038992266,0.7042475555837696,5.237,0.056392345325513876,0.27383302015625477,5.325,0.9630852415223201,0.9069172114563966,5.537,0.38491158510160417,0.5641367121673867,5.228,0.2603609737514894,0.36928304781429044,5.183
0.36386356726029134,0.5033168957436281,5.33,0.33821986562471434,0.6575995792673004,5.279,0.38457062062183,0.5629536135840126,5.373,0.4340618470019227,0.60471363696131,5.328,0.38485473751707167,0.5648812157778085,5.33,0.2814449781783702,0.8156312368582367,5.182,0.2505777681064246,0.4454295001872663,5.464,0.7657097658374056,0.7898996625740766,5.431,0.38491158510160417,0.5641367121673867,5.349,0.04842610816282822,0.03772076388421225,5.445
0.3168652762543722,0.3675118307365141,5.389,0.3180229213376107,0.6980278252363578,5.364,0.3542623357653456,0.45778814619588387,5.326,0.5118738081003399,0.6689527675678084,5.262,0.38482210945856066,0.565308528698177,5.236,0.3306913719242465,0.6959288637336721,5.107,0.5075673623818042,0.6725243518538971,5.404,0.5033532293784257,0.6343569401403428,5.286,0.38491158510160417,0.5641367121673867,5.377,-0.09234595808568144,-0.18251061555055167,9.886
0.29490697805457916,0.3040616913667033,5.328,0.3460484371719666,0.6419291188451874,5.192,0.3325361613320533,0.38240138974785737,5.279,0.5748051725468767,0.7209069412303003,5.365,0.3848672882535057,0.5647168452303972,5.408,0.4207324153946902,0.47706762817514536,5.447,0.6025724911666346,0.7564778507875587,5.194,0.25770783630981065,0.4887217152403105,5.366,0.38491158510160417,0.5641367121673867,5.317,0.14062313170863586,0.18195873819530958,5.338
0.3398336863167086,0.4338807636245802,5.358,0.39758510016313947,0.5387681228938368,5.285,0.3519808630483058,0.44987175812717983,5.369,0.4815617755132402,0.643928097930601,5.422,0.38488272507021853,0.5645146771722357,5.259,0.3957575943533965,0.5377735016332298,5.293,0.5916062724168641,0.7467872956997353,5.297,0.1584393668420842,0.4298686437626942,5.362,0.38491158510160417,0.5641367121673867,5.281,0.5272517970499659,0.7868213829392506,5.268
0.42084318759086503,0.6679637558198737,5.266,0.4363264113975743,0.46121959686509345,5.227,0.38679911638637576,0.5706861791105897,5.274,0.39419839394287726,0.5718036121870067,5.396,0.38491800784383134,0.5640525968119806,5.308,0.37160935340845613,0.5964702208855952,5.331,0.5546227805684233,0.7141059701421101,5.369,0.12972405076400653,0.4128442596988813,5.513,0.38491158510160417,0.5641367121673867,5.27,0.8305519382842608,1.2613204101032751,5.283
0.4735961537334235,0.8203973835746778,5.261,0.42370171791789785,0.4864904599236313,5.473,0.41493061528715863,0.6682985067047891,5.175,0.41789887148427407,0.5913699879822716,5.379,0.38492495555094725,0.563961606261116,5.349,0.3553231673538525,0.6360567768056923,5.382,0.5359621826520379,0.6976160973603692,5.201,0.1291029495608816,0.4124760288427156,5.375,0.38491158510160417,0.5641367121673867,5.379,0.8516528736562559,1.2943318464498486,5.416
0.4548467581081856,0.7662196073783296,5.294,0.4114652458131066,0.5109842198218496,5.45,0.4378032416707904,0.7476632894834506,5.326,0.4472350006674331,0.6155889821765254,5.311,0.38491753972779685,0.5640587274871999,5.362,0.35603005332549514,0.6343385610766232,5.198,0.5014206418984172,0.6670926588690237,5.403,0.35978612572790647,0.5492406382744681,5.222,0.38491158510160417,0.5641367121673867,5.397,0.5194474372384261,0.7746118233816996,5.434
0.3948460130912045,0.5928429823329604,5.371,0.41727941305568717,0.49934599474943736,5.379,0.43393441015661,0.7342389906040749,5.308,0.45514421162807095,0.6221185803092874,5.343,0.38488634431489105,0.564467277784067,5.327,0.3742350149871357,0.5900880698673542,5.276,0.48875074129367907,0.655896605555749,5.158,0.565503409851887,0.6712037761333217,5.557,0.38491158510160417,0.5641367121673867,5.336,0.5016219040971452,0.746724602163151,5.486
0.3435360088394518,0.44457890051673055,5.24,0.4021379025972706,0.5296547731692893,5.308,0.40985572820594884,0.6506893653639116,5.275,0.44284991813649394,0.6119687946700187,5.355,0.3848652236358347,0.5647438844673824,5.135,0.3908524872763451,0.5496962621217033,5.281,0.3753286411080334,0.5556685200956967,5.314,0.4900123167915423,0.6264475436697168,5.336,0.38491158510160417,0.5641367121673867,5.258,0.700832580672597,1.0583804815539875,5.335
